headline,url,date
Afghan civilians killed by RAF drone,https://www.theguardian.com/uk/2011/jul/05/afghanistan-raf-drone-civilian-deaths,2011-07-05
RAF tackles Taliban in Afghanistan – using joysticks in Las Vegas,https://www.theguardian.com/uk/2011/jul/05/raf-taliban-afghanistan-las-vegas,2011-07-05
"Afghanistan withdrawal: 500 troops to leave next year, says David Cameron",https://www.theguardian.com/uk/2011/jul/06/afghanistan-troop-withdrawal-david-cameron,2011-07-06
Afghanistan's women are at the sharp end of war,https://www.theguardian.com/global-development/2011/jul/06/afghanistan-minority-women-sharp-end-of-war,2011-07-06
PM and chief of defence in separate bunks but fighting the same war,https://www.theguardian.com/politics/2011/jul/06/pm-chief-defence-war,2011-07-06
Bureaucracy is turning Britain into a cultural backwater | Ian Birrell,https://www.theguardian.com/commentisfree/2011/jul/10/musicians-immigration-britain-cultural-backwater,2011-07-09
Why Pakistan's generals still rule the roost | Shashank Joshi,https://www.theguardian.com/commentisfree/2011/jul/10/pakistan-generals-popular,2011-07-10
America's 'detainee 001' – the persecution of John Walker Lindh,https://www.theguardian.com/world/2011/jul/10/john-walker-lindh-american-taliban-father,2011-07-10
US suspends Pakistan military aid as diplomatic relations worsen,https://www.theguardian.com/world/2011/jul/10/us-suspends-pakistan-military-aid,2011-07-10
Pakistan and the US mustn't lose sight of their interdependence | Simon Tisdall,https://www.theguardian.com/commentisfree/2011/jul/11/pakistan-us-interdependence,2011-07-11
Hamid Karzai's brother assassinated in southern Afghanistan,https://www.theguardian.com/world/2011/jul/12/hamid-karzai-brother-assassinated-afghanistan,2011-07-12
Fears for safety of doctor linked to CIA Bin Laden vaccine plan,https://www.theguardian.com/world/2011/jul/12/fears-safety-bin-laden-doctor,2011-07-12
"Ahmed Wali Karzai, the corrupt and lawless face of modern Afghanistan",https://www.theguardian.com/world/2011/jul/12/ahmed-karzai-modern-afghan-warlord,2011-07-12
Ahmed Wali Karzai killing sparks fears of turmoil in Kandahar,https://www.theguardian.com/world/2011/jul/12/ahmed-wali-karzai-killing-sparks-fears,2011-07-12
US pressures Islamabad to free doctor who helped CIA track down Bin Laden,https://www.theguardian.com/world/2011/jul/12/us-pressures-islamabad-cia-doctor,2011-07-12
Ahmed Wali Karzai's assassination leaves gaping hole in Afghan politics,https://www.theguardian.com/world/2011/jul/12/ahmed-wali-karzai-assassination-consequences,2011-07-12
Was Bin Laden vaccine plot worth all the risk? | Andrew Chambers,https://www.theguardian.com/commentisfree/2011/jul/13/bin-laden-vaccine-plot-cia,2011-07-13
The king of Kandahar is dead – who will succeed Ahmed Wali Karzai? | Stephen Grey,https://www.theguardian.com/commentisfree/2011/jul/13/ahmed-wali-karzai-kandahar-awk,2011-07-13
Hamid Karzai appeals to Taliban as his brother is buried,https://www.theguardian.com/world/2011/jul/13/afghanistan-karzai-brother-funeral-taliban,2011-07-13
Pakistan may free doctor who helped CIA track Osama Bin Laden,https://www.theguardian.com/world/2011/jul/13/pakistan-bin-laden-hunt-doctor-free,2011-07-13
Hamid Karzai to Taliban at brother's funeral: 'Stop killing your own people' - video,https://www.theguardian.com/world/video/2011/jul/14/hamid-karzai-taliban-brother-video,2011-07-14
Kandahar mosque hit by bomber during service for Ahmed Wali Karzai,https://www.theguardian.com/world/2011/jul/14/kandahar-mosque-bomb-ahmad-karzai,2011-07-14
Gaddafi's fate is as newsworthy as Murdoch's | Nabila Ramdani,https://www.theguardian.com/commentisfree/2011/jul/15/gaddafi-headlines-middle-east,2011-07-15
Ahmed Wali Karzai obituary,https://www.theguardian.com/world/2011/jul/15/ahmed-wali-karzai-obituary,2011-07-15
US and Pakistan: The rocky AmPak affair,https://www.theguardian.com/commentisfree/2011/jul/15/us-pakistan-rocky-affair,2011-07-15
Afghanistan: Murder of the king of Kandahar | Editorial,https://www.theguardian.com/commentisfree/2011/jul/15/afghanistan-murder-king-kandahar,2011-07-15
MPs condemn tactical mistakes that ruled out victory in Helmand,https://www.theguardian.com/world/2011/jul/17/mps-report-condemns-helmand-failures,2011-07-16
"US drone strikes in Pakistan claiming many civilian victims, says campaigner",https://www.theguardian.com/world/2011/jul/17/us-drone-strikes-pakistan-waziristan,2011-07-17
Hamid Karzai's adviser assassinated - video,https://www.theguardian.com/world/video/2011/jul/18/hamid-karzai-adviser-assassinated-video,2011-07-18
Afghanistan transition day two: From Camp Bastion to Lashkar Gar in a Chinook,https://www.theguardian.com/news/defence-and-security-blog/2011/jul/18/afghanistan-transition-day-two,2011-07-18
Taliban video shows fighters shooting dead 16 Pakistani police officers,https://www.theguardian.com/world/2011/jul/18/taliban-video-shooting-pakistani-police,2011-07-18
Pakistan Taliban execution of security forces - video,https://www.theguardian.com/world/video/2011/jul/18/pakistan-taliban-execution-video,2011-07-18
Afghanistan government under threat after second assassination in a week,https://www.theguardian.com/world/2011/jul/18/afghanistan-government-assassination-hamid-karzai,2011-07-18
"It's not just the British press, police and politicians that are in crisis | Michael White",https://www.theguardian.com/uk/blog/2011/jul/19/not-just-british-press-police-politicians-in-crisis,2011-07-19
Science fiction reflects the extremes of human belief | Liz Williams,https://www.theguardian.com/commentisfree/belief/2011/jul/19/science-fiction-human-belief,2011-07-19
Lashkar Gah transition should send 'powerful signal to insurgents',https://www.theguardian.com/world/2011/jul/19/lashkar-gah-transition-signal-insurgents,2011-07-19
"Afghanistan civilian death toll has risen sharply, says United Nations",https://www.theguardian.com/world/2011/jul/19/afghanistan-civilian-deaths-rise-un,2011-07-19
Afghanistan transition day four: What did Helmand's head of police learn from Sir Paul Stephenson?,https://www.theguardian.com/news/defence-and-security-blog/2011/jul/20/hakim-angar-paul-stephenson,2011-07-19
Afghanistan security forces take control of Helmand capital,https://www.theguardian.com/world/2011/jul/20/afghanistan-control-helmand-lashkar-gah,2011-07-20
Afghanistan: who will fill the vacuum left by Ahmed Wali Karzai?,https://www.theguardian.com/world/2011/jul/20/afghanistan-ahmed-wali-karzai-successor,2011-07-20
Hamid Karzai's grip has slipped | Mehdi Hasan,https://www.theguardian.com/commentisfree/2011/jul/20/hamid-karzai-hapless-man-must-go,2011-07-20
Afghan National Army prepares for life after Nato,https://www.theguardian.com/world/2011/jul/20/afghan-national-army-prepares-nato,2011-07-20
Pakistani PM: US promises not to repeat Bin Laden raid,https://www.theguardian.com/world/2011/jul/21/pakistan-us-raid-bin-laden,2011-07-21
British couple seized in Afghanistan suspected of plotting UK terror attack,https://www.theguardian.com/world/2011/jul/21/british-couple-afghanistan-terrorist-suspects,2011-07-21
Afghanistan transition day six: A visit to Helmand central prison,https://www.theguardian.com/news/defence-and-security-blog/2011/jul/22/afghanistan-transition-day-six-visit-to-helmand-central-prison,2011-07-21
Anders Behring Breivik's diary,https://www.theguardian.com/world/2011/jul/24/anders-behring-breivik-diary,2011-07-24
British Apache helicopter injures children in Afghanistan,https://www.theguardian.com/world/2011/jul/25/nato-apache-helicopter-children-afghanistan,2011-07-25
On patrol with the Afghan army,https://www.theguardian.com/world/2011/jul/25/on-patrol-with-afghan-army,2011-07-25
US-Pakistan spy wars hit flood relief as aid workers get caught in dragnet,https://www.theguardian.com/world/2011/jul/26/us-pakistan-spy-aid-floods,2011-07-26
Army partnership defended at inquest into Afghan killing of UK soldiers,https://www.theguardian.com/world/2011/jul/26/inquest-killing-british-soldiers-afghanistan,2011-07-26
Kandahar mayor killed by suicide bomber with explosives in turban,https://www.theguardian.com/world/2011/jul/27/kandahar-mayor-killed-explosives-turban,2011-07-27
Taliban attack Hamid Karzai ally in southern Afghanistan,https://www.theguardian.com/world/2011/jul/28/taliban-hamid-karzai-ally-matiullah-khan-attack,2011-07-28
BBC journalist killed in Afghanistan,https://www.theguardian.com/media/2011/jul/28/bbc-journalist-killed-afghanistan,2011-07-28
Pakistan's military accused of escalating draconian campaign in Balochistan,https://www.theguardian.com/world/2011/jul/28/pakistan-military-campaign-balochistan-hrw,2011-07-28
"Forbidden Lessons in a Kabul Guesthouse by Suraya Sadeed, with Damien Lewis – review",https://www.theguardian.com/books/2011/jul/29/forbidden-lessons-kabul-suraya-sadeed,2011-07-29
US debt crisis: Tea Party intransigence takes America to the brink,https://www.theguardian.com/world/2011/jul/31/us-debt-congress-tea-party,2011-07-30
Afghan tour of duty could double to 12 months for some British army units,https://www.theguardian.com/uk/2011/aug/01/british-military-afghanistan-tour-duty,2011-07-31
"Afghan teenager blew up British marine for £50, inquest told",https://www.theguardian.com/world/2011/aug/05/afghan-teenager-british-marine-death-inquest,2011-08-05
US helicopter crash in Afghanistan kills 38,https://www.theguardian.com/world/2011/aug/06/us-helicopter-crash-afghanistan-kills-38,2011-08-06
Worst US loss of life in Afghan war as helicopter crash kills 38,https://www.theguardian.com/world/2011/aug/06/us-biggest-loss-afghan-war-helicopter-crash-38,2011-08-06
The Sunday papers ... with Giles Fraser,https://www.theguardian.com/commentisfree/2011/aug/07/sunday-papers-giles-fraser,2011-08-07
The UK should ask its army to do less | Peter Preston,https://www.theguardian.com/commentisfree/2011/aug/07/defence-spending-ask-less,2011-08-07
Kabul street style,https://www.theguardian.com/lifeandstyle/2011/aug/07/kabul-street-style,2011-08-07
British soldier 'kept Taliban fingers as souvenirs',https://www.theguardian.com/uk/2011/aug/08/british-soldier-taliban-fingers-souvenirs,2011-08-08
So is the US all washed up as a global leader? Not really | Simon Tisdall,https://www.theguardian.com/commentisfree/2011/aug/08/us-decline-not-washed-up,2011-08-08
US helicopter shot down in Afghanistan was sent in after night raid went awry,https://www.theguardian.com/world/2011/aug/08/us-helicopter-afghanistan-night-raid,2011-08-08
Luc Delahaye turns war photography into an uncomfortable art,https://www.theguardian.com/artanddesign/2011/aug/09/luc-delahaye-war-photography-art,2011-08-09
Red Cross brands assaults on medics in conflict zones a 'humanitarian tragedy',https://www.theguardian.com/global-development/2011/aug/10/red-cross-medical-worker-assaults,2011-08-10
"Taliban who shot down Chinook helicopter have been killed, US says",https://www.theguardian.com/world/2011/aug/10/taliban-chinook-helicopter-crash-killed,2011-08-10
Corrections and clarifications,https://www.theguardian.com/theguardian/2011/aug/11/corrections-and-clarifications,2011-08-11
Spooks final series: time for a glorious death?,https://www.theguardian.com/tv-and-radio/tvandradioblog/2011/aug/11/spooks-final-series-glorious-death,2011-08-11
The civilian victims of the CIA's drone war | Clive Stafford Smith,https://www.theguardian.com/commentisfree/cifamerica/2011/aug/11/civilian-victims-cia-drones,2011-08-11
Afghan governor shoots at attacker in Taliban raid on government compound,https://www.theguardian.com/world/2011/aug/14/afghan-governor-taliban-raid,2011-08-14
Inside Camp Bastion,https://www.theguardian.com/uk/2011/aug/15/inside-camp-bastion,2011-08-15
Kabul attack: Taliban in six-hour gun battle at British compound,https://www.theguardian.com/world/2011/aug/19/british-council-attack-taliban-gunman,2011-08-19
Taliban bomb British Council compound in Kabul - video,https://www.theguardian.com/world/video/2011/aug/19/british-council-attack-kabul-video,2011-08-19
"Kabul attack will not stop British effort in Afghanistan, says David Cameron",https://www.theguardian.com/world/2011/aug/19/kabul-attack-peace-david-cameron,2011-08-19
British Council attack exposes weakness of Afghan security transition strategy,https://www.theguardian.com/world/2011/aug/19/british-council-attack-exposes-weakness,2011-08-19
Pakistan mosque bomb kills at least 40,https://www.theguardian.com/world/2011/aug/19/pakistan-mosque-bomb-khyber,2011-08-19
The Taliban's attack on the British Council only hurts Afghanistan | Kamila Shamsie,https://www.theguardian.com/commentisfree/2011/aug/19/taliban-attack-british-council-afghanistan,2011-08-19
Taliban launches bomb and gun attack on British Council's Kabul compound,https://www.theguardian.com/world/2011/aug/19/taliban-hits-british-council-kabul,2011-08-19
Barack Obama's wars without end | Mehdi Hasan,https://www.theguardian.com/commentisfree/2011/aug/19/barack-obama-kabul-iraq-afghanistan,2011-08-19
Reconciliation is crucial to rebuilding Libya | Jonathan Steele,https://www.theguardian.com/commentisfree/2011/aug/22/reconciliation-libya-rebels-gadaffi-nato,2011-08-22
Twisting tales behind Afghanistan's British Council attack | Nushin Arbabzadah,https://www.theguardian.com/commentisfree/2011/aug/22/afghanistan-british-council-attack,2011-08-22
RAF to get 14 new Chinook helicopters in £1bn deal,https://www.theguardian.com/politics/2011/aug/22/raf-new-chinook-helicopters,2011-08-22
Shadow by Michael Morpurgo - review,https://www.theguardian.com/childrens-books-site/2011/aug/23/review-shadow-michael-morpurgo,2011-08-23
Libya need not repeat others' mistakes,https://www.theguardian.com/world/2011/aug/24/libya-future-uncertain,2011-08-24
Libya conflict: British and French soldiers help rebels prepare Sirte attack,https://www.theguardian.com/world/2011/aug/25/libya-conflict-british-french-soldiers-rebels-sirte,2011-08-25
"Probity, not arms, is Afghanistan's best defence | Michael Breen",https://www.theguardian.com/commentisfree/cifamerica/2011/aug/25/afghanistan-nato-arms-defence,2011-08-25
